,Flight name,Departure_time,Arrival_time,Price,Source,Destination,Duration,No of stop,Date
2282,Vistara,19:00,22:55,11315,Bengaluru,Pune,27h 55m,2,2022-01-03
2283,Vistara,19:00,22:55,11315,Bengaluru,Pune,27h 55m,2,2022-01-03
2284,Vistara,18:25,22:55,11315,Bengaluru,Pune,28h 30m,2,2022-01-03
2285,Vistara,18:25,22:55,11315,Bengaluru,Pune,28h 30m,2,2022-01-03
2286,Vistara,06:40,16:20,11315,Bengaluru,Pune,33h 40m,2,2022-01-03
2287,Vistara,06:40,16:20,11315,Bengaluru,Pune,33h 40m,2,2022-01-03
2288,Vistara,06:40,19:35,11315,Bengaluru,Pune,36h 55m,2,2022-01-03
2289,Vistara,06:40,19:35,11315,Bengaluru,Pune,36h 55m,2,2022-01-03
2290,Vistara,07:00,16:20,11338,Bengaluru,Pune,9h 20m,1,2022-01-03
2291,Vistara,07:00,19:35,11338,Bengaluru,Pune,12h 35m,1,2022-01-03
2292,Vistara,08:00,16:20,11450,Bengaluru,Pune,8h 20m,1,2022-01-03
2293,Vistara,08:00,19:35,11450,Bengaluru,Pune,11h 35m,1,2022-01-03
2294,Vistara,06:40,19:35,11610,Bengaluru,Pune,12h 55m,2,2022-01-03
2295,Vistara,06:40,19:35,11610,Bengaluru,Pune,12h 55m,2,2022-01-03
2296,Vistara,06:40,22:55,11610,Bengaluru,Pune,16h 15m,2,2022-01-03
2297,Vistara,06:40,22:55,11610,Bengaluru,Pune,16h 15m,2,2022-01-03
2298,Vistara,06:40,22:55,11610,Bengaluru,Pune,16h 15m,2,2022-01-03
2299,Vistara,06:40,22:55,11610,Bengaluru,Pune,16h 15m,2,2022-01-03
2300,Vistara,21:40,16:20,11610,Bengaluru,Pune,18h 40m,2,2022-01-03
2301,Vistara,09:30,16:20,11707,Bengaluru,Pune,30h 50m,2,2022-01-03
2302,Vistara,09:30,16:20,11707,Bengaluru,Pune,30h 50m,2,2022-01-03
2303,Vistara,08:30,16:20,11707,Bengaluru,Pune,31h 50m,2,2022-01-03
2304,Vistara,08:30,16:20,11707,Bengaluru,Pune,31h 50m,2,2022-01-03
2305,Vistara,09:30,19:35,11707,Bengaluru,Pune,34h 5m,2,2022-01-03
2306,Vistara,09:30,19:35,11707,Bengaluru,Pune,34h 5m,2,2022-01-03
2307,Vistara,08:30,19:35,11707,Bengaluru,Pune,35h 5m,2,2022-01-03
2308,Vistara,08:30,19:35,11707,Bengaluru,Pune,35h 5m,2,2022-01-03
2309,Vistara,09:30,22:55,11707,Bengaluru,Pune,37h 25m,2,2022-01-03
2310,Vistara,09:30,22:55,11707,Bengaluru,Pune,37h 25m,2,2022-01-03
2311,Vistara,06:40,16:20,11834,Bengaluru,Pune,9h 40m,2,2022-01-03
2312,Vistara,06:40,19:35,11834,Bengaluru,Pune,12h 55m,2,2022-01-03
2313,Vistara,06:40,22:55,11834,Bengaluru,Pune,16h 15m,2,2022-01-03
2314,Vistara,06:40,22:55,11946,Bengaluru,Pune,16h 15m,2,2022-01-03
2315,Vistara,21:40,16:20,11946,Bengaluru,Pune,18h 40m,2,2022-01-03
2316,Vistara,21:40,16:20,11946,Bengaluru,Pune,18h 40m,2,2022-01-03
2317,Vistara,09:30,19:35,12002,Bengaluru,Pune,10h 5m,2,2022-01-03
2318,Vistara,08:30,19:35,12002,Bengaluru,Pune,11h 5m,2,2022-01-03
2319,Vistara,08:30,19:35,12002,Bengaluru,Pune,11h 5m,2,2022-01-03
2320,Vistara,09:30,22:55,12002,Bengaluru,Pune,13h 25m,2,2022-01-03
2321,Vistara,09:30,22:55,12002,Bengaluru,Pune,13h 25m,2,2022-01-03
2322,Vistara,09:30,22:55,12002,Bengaluru,Pune,13h 25m,2,2022-01-03
2323,Vistara,08:30,22:55,12002,Bengaluru,Pune,14h 25m,2,2022-01-03
2324,Vistara,08:30,22:55,12002,Bengaluru,Pune,14h 25m,2,2022-01-03
2325,Vistara,08:30,22:55,12002,Bengaluru,Pune,14h 25m,2,2022-01-03
2326,Vistara,08:30,22:55,12002,Bengaluru,Pune,14h 25m,2,2022-01-03
2327,SpiceJet,05:55,14:55,12154,Bengaluru,Pune,9h,1,2022-01-03
2328,Vistara,09:30,22:55,12338,Bengaluru,Pune,13h 25m,2,2022-01-03
2329,Vistara,08:30,22:55,12338,Bengaluru,Pune,14h 25m,2,2022-01-03
2330,Air India,19:00,07:00,15757,Bengaluru,Pune,12h,2,2022-01-03
2331,Go First,05:40,06:50,1715,Bengaluru,Pune,1h 10m,Non,2022-01-04
2332,Air Asia,22:00,23:20,1715,Bengaluru,Pune,1h 20m,Non,2022-01-04
2333,IndiGo,05:15,06:45,1715,Bengaluru,Pune,1h 30m,Non,2022-01-04
2334,SpiceJet,10:20,11:55,1715,Bengaluru,Pune,1h 35m,Non,2022-01-04
2335,Go First,23:20,00:45,1820,Bengaluru,Pune,1h 25m,Non,2022-01-04
2336,Go First,16:45,18:15,1820,Bengaluru,Pune,1h 30m,Non,2022-01-04
2337,Air Asia,12:50,14:25,1820,Bengaluru,Pune,1h 35m,Non,2022-01-04
2338,IndiGo,20:15,21:50,1882,Bengaluru,Pune,1h 35m,Non,2022-01-04
2339,IndiGo,23:00,00:30,2030,Bengaluru,Pune,1h 30m,Non,2022-01-04
2340,IndiGo,02:40,04:15,2550,Bengaluru,Pune,1h 35m,Non,2022-01-04
2341,IndiGo,17:15,18:45,2711,Bengaluru,Pune,1h 30m,Non,2022-01-04
2342,IndiGo,07:05,11:40,3953,Bengaluru,Pune,4h 35m,1,2022-01-04
2343,IndiGo,22:55,04:55,3953,Bengaluru,Pune,6h,1,2022-01-04
2344,IndiGo,15:45,00:05,3953,Bengaluru,Pune,8h 20m,1,2022-01-04
2345,IndiGo,14:50,00:05,3953,Bengaluru,Pune,9h 15m,1,2022-01-04
2346,IndiGo,11:20,13:00,4076,Bengaluru,Pune,1h 40m,Non,2022-01-04
2347,IndiGo,10:55,17:15,4179,Bengaluru,Pune,6h 20m,1,2022-01-04
2348,IndiGo,09:10,17:15,4179,Bengaluru,Pune,8h 5m,1,2022-01-04
2349,IndiGo,14:25,23:00,4179,Bengaluru,Pune,8h 35m,1,2022-01-04
2350,IndiGo,07:05,17:15,4179,Bengaluru,Pune,10h 10m,1,2022-01-04
2351,IndiGo,19:20,23:05,5210,Bengaluru,Pune,3h 45m,1,2022-01-04
2352,IndiGo,23:45,05:50,5210,Bengaluru,Pune,6h 5m,1,2022-01-04
2353,IndiGo,16:20,23:05,5210,Bengaluru,Pune,6h 45m,1,2022-01-04
2354,IndiGo,07:10,14:55,5210,Bengaluru,Pune,7h 45m,1,2022-01-04
2355,IndiGo,21:55,05:50,5210,Bengaluru,Pune,7h 55m,1,2022-01-04
2356,IndiGo,06:10,14:55,5210,Bengaluru,Pune,8h 45m,1,2022-01-04
2357,IndiGo,20:15,05:50,5210,Bengaluru,Pune,9h 35m,1,2022-01-04
2358,IndiGo,18:15,00:05,5216,Bengaluru,Pune,5h 50m,1,2022-01-04
2359,IndiGo,10:15,14:55,5471,Bengaluru,Pune,4h 40m,1,2022-01-04
2360,IndiGo,09:20,14:55,5471,Bengaluru,Pune,5h 35m,1,2022-01-04
2361,IndiGo,13:05,23:05,5471,Bengaluru,Pune,10h,1,2022-01-04
2362,IndiGo,19:50,02:55,5473,Bengaluru,Pune,7h 5m,1,2022-01-04
2363,IndiGo,17:10,02:55,5473,Bengaluru,Pune,9h 45m,1,2022-01-04
2364,Go First,07:40,18:40,6824,Bengaluru,Pune,11h,1,2022-01-04
2365,Go First,07:40,20:20,6824,Bengaluru,Pune,12h 40m,1,2022-01-04
2366,Go First,07:40,22:00,6824,Bengaluru,Pune,14h 20m,1,2022-01-04
2367,Go First,20:55,11:45,6824,Bengaluru,Pune,14h 50m,1,2022-01-04
2368,IndiGo,19:40,02:10,6911,Bengaluru,Pune,6h 30m,1,2022-01-04
2369,Vistara,19:55,08:05,6944,Bengaluru,Pune,12h 10m,2,2022-01-04
2370,Vistara,19:00,08:05,6944,Bengaluru,Pune,13h 5m,2,2022-01-04
2371,Vistara,19:00,08:05,6944,Bengaluru,Pune,13h 5m,2,2022-01-04
2372,Vistara,18:25,08:05,6944,Bengaluru,Pune,13h 40m,2,2022-01-04
2373,Vistara,18:25,08:05,6944,Bengaluru,Pune,13h 40m,2,2022-01-04
2374,Vistara,18:25,08:05,6944,Bengaluru,Pune,13h 40m,2,2022-01-04
2375,Vistara,09:30,08:05,6944,Bengaluru,Pune,22h 35m,2,2022-01-04
2376,Vistara,09:30,08:05,6944,Bengaluru,Pune,22h 35m,2,2022-01-04
2377,Vistara,08:30,08:05,6944,Bengaluru,Pune,23h 35m,2,2022-01-04
2378,Vistara,08:30,08:05,6944,Bengaluru,Pune,23h 35m,2,2022-01-04
2379,Vistara,06:40,08:05,6944,Bengaluru,Pune,25h 25m,2,2022-01-04
2380,Vistara,06:40,08:05,6944,Bengaluru,Pune,25h 25m,2,2022-01-04
2381,Vistara,21:10,08:05,6964,Bengaluru,Pune,10h 55m,1,2022-01-04
2382,Air India,17:20,07:00,7001,Bengaluru,Pune,13h 40m,1,2022-01-04
2383,Air India,10:25,07:00,7001,Bengaluru,Pune,20h 35m,1,2022-01-04
2384,Air India,05:45,07:00,7001,Bengaluru,Pune,25h 15m,1,2022-01-04
2385,IndiGo,21:25,02:10,7067,Bengaluru,Pune,4h 45m,1,2022-01-04
2386,Vistara,19:40,08:05,7069,Bengaluru,Pune,12h 25m,1,2022-01-04
2387,Vistara,18:50,08:05,7069,Bengaluru,Pune,13h 15m,1,2022-01-04
2388,Air India,11:50,07:00,7164,Bengaluru,Pune,19h 10m,2,2022-01-04
2389,Vistara,17:50,08:05,7174,Bengaluru,Pune,14h 15m,1,2022-01-04
2390,Vistara,11:30,08:05,7174,Bengaluru,Pune,20h 35m,1,2022-01-04
2391,Vistara,21:40,16:20,7259,Bengaluru,Pune,18h 40m,2,2022-01-04
2392,Vistara,21:40,16:20,7259,Bengaluru,Pune,18h 40m,2,2022-01-04
2393,Vistara,19:55,16:20,7259,Bengaluru,Pune,20h 25m,2,2022-01-04
2394,Vistara,19:00,16:20,7259,Bengaluru,Pune,21h 20m,2,2022-01-04
2395,Vistara,19:00,16:20,7259,Bengaluru,Pune,21h 20m,2,2022-01-04
2396,Vistara,18:25,16:20,7259,Bengaluru,Pune,21h 55m,2,2022-01-04
2397,Vistara,18:25,16:20,7259,Bengaluru,Pune,21h 55m,2,2022-01-04
2398,Vistara,19:55,22:55,7259,Bengaluru,Pune,27h,2,2022-01-04
2399,Vistara,19:00,22:55,7259,Bengaluru,Pune,27h 55m,2,2022-01-04
2400,Vistara,19:00,22:55,7259,Bengaluru,Pune,27h 55m,2,2022-01-04
2401,Vistara,18:25,22:55,7259,Bengaluru,Pune,28h 30m,2,2022-01-04
2402,Vistara,18:25,22:55,7259,Bengaluru,Pune,28h 30m,2,2022-01-04
2403,Vistara,09:30,16:20,7259,Bengaluru,Pune,30h 50m,2,2022-01-04
2404,Vistara,09:30,16:20,7259,Bengaluru,Pune,30h 50m,2,2022-01-04
2405,Vistara,08:30,16:20,7259,Bengaluru,Pune,31h 50m,2,2022-01-04
2406,Vistara,08:30,16:20,7259,Bengaluru,Pune,31h 50m,2,2022-01-04
2407,Vistara,06:40,16:20,7259,Bengaluru,Pune,33h 40m,2,2022-01-04
2408,Vistara,06:40,16:20,7259,Bengaluru,Pune,33h 40m,2,2022-01-04
2409,Vistara,09:30,22:55,7259,Bengaluru,Pune,37h 25m,2,2022-01-04
2410,Vistara,09:30,22:55,7259,Bengaluru,Pune,37h 25m,2,2022-01-04
2411,Vistara,08:30,22:55,7259,Bengaluru,Pune,38h 25m,2,2022-01-04
2412,Vistara,08:30,22:55,7259,Bengaluru,Pune,38h 25m,2,2022-01-04
2413,Vistara,06:40,22:55,7259,Bengaluru,Pune,40h 15m,2,2022-01-04
2414,Vistara,06:40,22:55,7259,Bengaluru,Pune,40h 15m,2,2022-01-04
2415,Vistara,21:10,16:20,7279,Bengaluru,Pune,19h 10m,1,2022-01-04
2416,Air India,15:30,07:00,7305,Bengaluru,Pune,15h 30m,2,2022-01-04
2417,Vistara,19:40,16:20,7384,Bengaluru,Pune,20h 40m,1,2022-01-04
2418,Air India,21:00,07:00,7421,Bengaluru,Pune,10h,1,2022-01-04
2419,Air India,10:25,18:10,7526,Bengaluru,Pune,7h 45m,1,2022-01-04
2420,Air India,05:45,18:10,7526,Bengaluru,Pune,12h 25m,1,2022-01-04
2421,Air India,17:20,18:10,7526,Bengaluru,Pune,24h 50m,1,2022-01-04
2422,Vistara,21:40,16:20,7535,Bengaluru,Pune,18h 40m,2,2022-01-04
2423,Air India,15:30,18:10,7568,Bengaluru,Pune,26h 40m,2,2022-01-04
2424,Air India,05:45,18:10,7626,Bengaluru,Pune,36h 25m,4,2022-01-04
2425,Air India,11:50,07:00,7689,Bengaluru,Pune,19h 10m,2,2022-01-04
2426,Air India,11:50,18:10,7689,Bengaluru,Pune,30h 20m,2,2022-01-04
2427,Air India,11:50,18:10,7689,Bengaluru,Pune,30h 20m,2,2022-01-04
2428,Air India,15:30,18:10,7830,Bengaluru,Pune,26h 40m,2,2022-01-04
2429,Air India,18:50,18:10,7846,Bengaluru,Pune,23h 20m,2,2022-01-04
2430,Air India,18:50,18:10,7846,Bengaluru,Pune,23h 20m,2,2022-01-04
2431,Vistara,21:40,16:20,7850,Bengaluru,Pune,18h 40m,2,2022-01-04
2432,Vistara,21:40,16:20,7850,Bengaluru,Pune,18h 40m,2,2022-01-04
